Main Image,Image Count,ASIN,Page Score,Title,Brand,Est. Monthly Revenue,Trailing 12 Months,Main Category,Main Category Rank,Primary Subcategory,Primary Subcategory Rank,1 Month Growth,12 Month Growth,Opportunity Score,Est. New Seller Share,Price,Package Quantity,FBA Sellers,All Sellers,Est. Monthly Units Sold,Amazon In-Stock Rate,Rating,Ratings Count,Parent ASIN,Launch Date,UPC,Manufacturer,Part Number,Model
7131LcjiPRL.jpg,6,B0CG7W485N,8.9,"Liquid I.V.® Hydration Multiplier - Variety Pack - Lemon Lime, Passion Fruit, Strawberry, Tropical Punch | Electrolyte Powder Drink Mix | 1 Pack (16 Servings)",Liquid I.V.,883097.28,8558298.4,Health & Household,634,Sports Nutrition Electrolyte Replacement Drinks,10,0.085,1.972,6.9,10712,27.48,1,2,4,32136,0.214,4.6,3624,,2023-08-21 00:00:00,810125970481,LIQUID I.V.,LVP-1626-1PK,LVP-1626-1PK
81U-goKXdUL.jpg,9,B085FS4JTD,9,"Green Gobbler Liquid Hair Drain Clog Remover & Cleaner, For Toilets, Sinks, Tubs - Septic Safe, 2 Pack",Green Gobbler,882448.5,6041407.47,Industrial & Scientific,11,Commercial Drain Openers,1,0.052,-0.081,9,18776,23.5,2,1,11,37551,0,4.3,30831,B0DHCXSLQD,2017-08-22 00:00:00,,Green Gobbler,G0015PK2,G0015PK2
71zfuqAdzdL.jpg,7,B0DBR8HVZG,9.6,"DJI Osmo Action 5 Pro Adventure Combo, Action Camera 4K with 1/1.3"" Sensor, 12h Extended Battery Life with 3 Batteries, Stabilization, Dual OLED Touchscreens, Mini Action Camera for Travel, Vlog",DJI,880488,,Electronics,1723,Sports & Action Video Cameras,6,,,6.2,2016,436.75,1,3,6,2016,1,4.4,659,B0DTLNMT2T,2024-09-19 00:00:00,,DJI,6941565989529,6941565989529
61KViTyNoSL.jpg,8,B0C414Q94W,8.9,"ROUNDHOUSE PROVISION Morning Kick, Zero Sugar Greens Superfood Powder Supplement with Ashwaganda, Collagen, Probiotics, Debloat Drink, 30 Servings (Strawberry Lemonade) by Chuck Norris",ROUNDHOUSE PROVISION,880300.35,10635523.3,Health & Household,1656,Spirulina Herbal Supplements,2,-0.12,0.579,6.5,17947,49.05,1,3,9,17947,0.014,3.9,5651,,2023-05-01 00:00:00,850033320077,Roundhouse Provisions,RHPMK,RHPMK
51ul5++ZdWL.jpg,9,B0D9WVSZ56,9.8,Oura Ring 4 - Silver - Size 8 - Smart Ring - Size First with Oura Ring 4 Sizing Kit - Sleep Tracking Wearable - Heart Rate - Fitness Tracker - Up to 8 Days of Battery Life,OURA,879829,4433740.72,Electronics,1570,Smart Rings,2,-0.012,,6.5,1260,349,1,1,3,2521,1,4.3,5684,B0DJBYH9VR,2024-10-03 00:00:00,,Oura,JZ90-54217-08,JZ90-54217-08
51lI3NHA7-L.jpg,7,B0DDQLGDY3,9.9,"Beats Solo 4 - Wireless Bluetooth On-Ear Headphones, Apple & Android Compatible, Up to 50 Hours of Battery Life - Black & Gold",Beats,879407.36,5304461.38,Electronics,4377,On-Ear Headphones,98,-0.274,,6.7,5156,170.56,1,2,4,5156,0.682,4.6,10270,B0DHDNXM2B,2024-10-07 00:00:00,195949833748,Beats,HEADPHONES,MC2L4LL/A
81qXhhmHj6L.jpg,8,B0C3PDTYYX,9,"Zevo 2 Flying Insect Traps & 2 Cartridges - Plug In Fly Trap & Indoor Bug Catcher for Gnats, House & Fruit Flies - Mess-Free - Use in Any Room - Uses Blue & UV Light (2 Plug In Devices & 2 Cartridges)",ZEVO,878565,22658868.11,"Patio, Lawn & Garden",2,Pest Control Traps,1,-0.231,-0.546,5.5,11872,37,1,3,15,23745,0.022,4.3,56481,B0CY6STHBV,2023-09-23 00:00:00,810121290255,ZEVO,ZEV-018551,Model 4
71H5-vQdkzL.jpg,11,B0CTD3M2HD,9.9,"Kleenex Ultra Soft Facial Tissues, 8 Flat Boxes, 180 Tissues per Box, 3-Ply, Packaging May Vary",Kleenex,877046.4,8713186.8,Health & Household,164,Box Tissues,2,-0.016,,4,40604,21.6,8,1,5,40604,1,4.8,26903,B0CZTQDX32,2024-01-26 00:00:00,,Kimberly-Clark Corp.,55973,10036000559733
71nv+mSsZzL.jpg,7,B0BVCMR75K,9.2,"Nanit Pro Smart Baby Monitor & Floor Stand with Breathing Band, New Version - 1080p Wi-Fi Video & Sound Camera, Sleep Coach & Breathing Motion Tracker, 2-Way Audio, iOS and Android Compatible - White",Nanit,874099.76,12718026.07,Baby Products,702,Smart Baby Monitors,2,0.146,1.592,6.5,1296,337.36,1,1,3,2591,1,4.3,3498,B0DHH3S2PG,2023-03-15 00:00:00,850017851955,Nanit,N303NW,N303NW
81U4TNneepL.jpg,8,B07PJ2ZX6R,9.6,"Uniden R7 EXTREME LONG RANGE Laser/Radar Detector, Built-in GPS, Real-Time Alerts, Dual-Antennas Front & Rear w/Directional Arrows, Voice Alerts, Red Light and Speed Camera Alerts",Uniden,873670,8319113.04,Electronics,,Radar Detectors,3,0.007,0.038,3.5,438,499.24,1,3,6,1750,1,4.6,3884,,2019-03-07 00:00:00,50633600528,Uniden,R7,R7
41UhpYOwtPL.jpg,12,B014E2D6BY,9,"grace & stella Under Eye Mask - Gifts for Women - Travel Essentials - Reduce Dark Circles, Puffy Eyes, Undereye Bags, Wrinkles - Gel Under Eye Patches for Bridesmaid - Vegan Self Care (24 Pairs, Gold)",grace & stella,872758.5,11417958.89,Beauty & Personal Care,30,Eye Wrinkle Pads & Patches,1,-0.039,0.577,8.7,42470,20.55,1,1,2,42470,0,4.3,32353,B0DPPTWSMD,2015-08-24 00:00:00,850003304090,Grace & Stella,EyeMask1,Gold (24 Pairs)
81ovg1e+wkL.jpg,10,B09GLBLPYG,9.3,"Quest Nutrition Tortilla Style Protein Chips Variety Pack, Chili Lime, Nacho Cheese, Loaded Taco, Low Carb, High Protein, Gluten Free, 1.1 oz (Pack of 12)",Quest Nutrition,872208.84,7545591.02,Health & Household,107,Sports Nutrition Chips & Crisps Snacks,1,0.141,0.429,6.2,16158,26.99,12,1,2,32316,1,4.5,83738,B0CZTS4WXJ,2021-09-18 00:00:00,,Simply Good Foods Co.,,
71Sf+7vrGxL.jpg,12,B00M6I5SNI,9.8,"Women's Rogaine 5% Minoxidil Foam, Topical Once-A-Day Hair Loss Treatment for Women to Regrow Fuller, Thicker Hair, Unscented, 4-Month Supply, 2 x 2.11 oz",Rogaine,872135.6,10598294.77,Beauty & Personal Care,761,Hair Regrowth Treatments,9,-0.185,0.299,5.9,19880,43.87,1,3,5,19880,1,4.2,18438,,2014-08-30 00:00:00,312547780223,Kenvue,527802200,312547780223
51y6t8qs8pL.jpg,8,B0BFQ9RD5B,9.3,"d'alba Piedmont Italian White Truffle First Spray Serum, Vegan Skin Care, Light-weight Face Moisturizer, Glow Serum for Radiant Skin, Non Comedogenic, All In One Mist, Korean Skin Care (3.38 fl oz.)",d'alba Piedmont,871606.12,7323839.39,Beauty & Personal Care,190,Face Mists,1,0.023,-0.136,8.6,20214,21.56,1,1,3,40427,0.021,4.4,13777,B0F5FW3XBD,2022-09-19 00:00:00,,d'alba Piedmont,100ml,100ml
7108a6iN6fL.jpg,6,B01LXY19XD,9.4,"Waterpik Aquarius Water Flosser Professional For Teeth, Gums, Braces, Dental Care, Electric Power With 10 Settings, 7 Tips For Multiple Users And Needs, ADA Accepted, Black WP-662, Packaging May Vary",Waterpik,871160.6,9635684.21,Health & Household,488,Power Dental Flossers,2,-0.261,1.058,5.6,12244,71.15,1,4,4,12244,1,4.6,145801,B0DM6S7ZYN,2016-09-22 00:00:00,73950222174,"Water Pik, Inc.",WP-662,WP-662
312f7kArLPL.jpg,7,B009LI7VRC,9,"THORNE Berberine - Dual Action Formula with Phytosome Plus Botanical Extract - Support Heart Health, Immune System, Healthy GI, Cholesterol* - Gluten-Free, Dairy-Free - 60 Capsules - 30 Servings",THORNE,868902.72,9880431.42,Health & Household,958,Diet & Sports Nutrition,100,0.049,-0.051,8.9,5262,41.28,1,3,4,21049,0.054,4.4,5088,,2012-10-12 00:00:00,693749048008,Thorne Research,SF800-R,693749048008
71epSFkXc2L.jpg,7,B0BP8BXZ8M,9.2,"Nizoral Anti-Dandruff Shampoo with 1% Ketoconazole, Fresh Scent, 14 Fl Oz",Nizoral,867561.24,8736122.14,Beauty & Personal Care,188,Hair Shampoo,3,0.083,,6.2,7870,27.56,1,3,14,31479,1,4.7,3710,B0F1DNYF92,2022-12-06 00:00:00,53076192650,"Kramer Laboratories, Inc.",,
819usHqGhqL.jpg,7,B08XY6B6VR,9.5,"Step 2 Pump & Splash Discovery Pond Water Table, Kids Water Sensory Activity Pool, Summer Outdoor Toys, 10 Piece Toy Accessories, For Toddlers 2+ Years Old",Step2,865864.8,2624270.06,Toys & Games,640,Sand & Water Tables,2,1.348,-0.181,6.5,3615,119.76,1,1,4,7230,1,4.4,1093,,2021-03-03 00:00:00,733538412990,Step2,412999,412999
313SnLgYyTL.jpg,13,B09K92T3HV,9.5,"Rubbermaid Resin Outdoor Storage Shed With Floor (7 x 7 Ft), Weather Resistant, Gray, Organization for Home/Backyard/Garden Tools/Lawn Mower/Bike Storage/Pool Supplies",Rubbermaid,865202.76,2666684.24,"Patio, Lawn & Garden",5588,Storage Sheds,6,1.744,2.399,4.7,490,881.96,1,1,12,981,1,4,1162,B0BXPYM3RT,2021-10-25 00:00:00,71691534013,Rubbermaid,2145548,2145548
61K9OuDJ-gL.jpg,7,B0D5SBPDBW,8.8,"10X Health Optimize Methylated Multivitamin for Men & Women - 34 in 1 Formula with 800 mcg of Vitamin B12, Vitamin E, 5-MTHF, B Complex, NAC, Magnesium & Zinc Multivitamins - 90 Capsules",10X Health System,863264,5363822.07,Health & Household,2128,Multivitamins,42,-0.012,,9,8144,53,1,1,2,16288,0,4.5,845,,2024-06-17 00:00:00,198168678152,"10X Health Ventures, LLC",,
71T93tzqVhL.jpg,6,B01GNVF8S8,9.3,"Waterpik Cordless Advanced 2.0 Water Flosser For Teeth, Gums, Braces, Dental Care With Travel Bag and 4 Tips, ADA Accepted, Rechargeable, Portable, and Waterproof, White WP-580, Packaging May Vary",Waterpik,863026.32,26405758.34,Health & Household,870,Power Dental Flossers,4,-0.148,-0.087,4.1,2546,84.76,1,5,11,10182,0.965,4.3,67631,B0D689KQMM,2016-06-08 00:00:00,73950301695,"Water Pik, Inc.",WP-560,20019967
71rvw5HeoSL.jpg,6,B001CUQ1C8,8.8,"ZeroWater Official Replacement Filter - 5-Stage 0 TDS Filter Replacement - System IAPMO Certified to Reduce Lead, Chromium, and PFOA/PFOS, 2-Pack",ZeroWater,861167.45,9225674.26,Tools & Home Improvement,13,Replacement Pitcher Water Filters,1,-0.139,0.196,6.2,15372,28.01,2,2,11,30745,1,4.5,88739,B0DMBD24G6,2020-08-31 00:00:00,188781000171,"Zero Technologies, LLC",ZR-017,ZR-017
41h0sXfkrSL.jpg,12,B01FWAZEIU,9.3,"APC UPS Battery Backup and Surge Protector, 600VA/300 Watts Backup Battery Power Supply, BE600M1 Back-UPS with USB Charger Port",APC,860323.8,9768969.01,Electronics,,Computer Uninterruptible Power Supply Units,1,-0.016,1.275,5.5,5390,79.8,1,1,43,10781,1,4.5,35119,B0D8JYH9NZ,2016-06-10 00:00:00,731304325116,APC,BE600M1,BE600M1
81iqbMLF80L.jpg,11,B0CKYZCVXK,9.4,"ZINUS 6 Inch Green Tea Memory Foam Mattress [New Version], Twin, Fiberglass free, Medium Firm Feel, Zoned Pressure Relief, Certified Safe Foams & Fabric, Mattress in A Box",Zinus,859619.6,7754665.05,Home & Kitchen,62,Mattresses,1,0.435,5.702,6.2,4555,94.36,1,2,3,9110,1,4.3,161868,B0DYZ28XZV,2023-10-13 00:00:00,841550362367,Zinus,ZU-MFMA1ZZI-06T,ZU-MFMA1ZZI-06T
51-yZe8HH4L.jpg,6,B09ZBF3856,8.5,"HexClad Hybrid Nonstick 6-Piece Fry Pan Set, 8, 10, and 12-Inch Frying Pans with Tempered Glass Lids, Stay-Cool Handles, Dishwasher-Friendly, Induction-Ready, Compatible with All Cooktops",HexClad,857578.56,26395415.16,Kitchen & Dining,4241,Kitchen Cookware Sets,35,0.272,0.318,9,1072,399.99,6,1,3,2144,0,4.6,3847,,2022-01-11 00:00:00,859006007106,HexClad,HEX6PCPAN,HEX6PCPAN
71s8nikz44L.jpg,9,B08DL8WH9V,9.3,"CHEFMAN Multifunctional Digital Air Fryer+ Rotisserie, Dehydrator, Convection Oven, 17 Touch Screen Presets Fry, Roast, Dehydrate, Bake, XL 10L Family Size, Auto Shutoff, Large Easy-View Window, Black",Chefman,857154.2,12246746.66,Kitchen & Dining,260,Air Fryers,4,0.009,-0.29,4,4795,89.38,1,1,2,9590,1,4.3,43543,B0DMQCTK3Q,2020-08-21 00:00:00,816458024112,Chefman,RJ38-10-RDO-V2,RJ38-1
61rNHvDqiiL.jpg,9,B0DQQ2B6DZ,9.1,"VOLPAM Electric Scooter, Powerful 350W/500W Motor, Max 12/19/28Miles Long Range, Top Speed 16/19/21 MPH, 8.5"" /10'' Tires, E Scooter for Adults (8.5''-12Miles-350W)",VOLPAM,856979.64,378979.96,Sports & Outdoors,409,Electric Scooters,1,,,7.8,1713,250.14,1,1,3,3426,0,4.4,650,B0F4X9CKPW,2024-12-17 00:00:00,,"Yongkang Moxi Technology Co.,Ltd",,Q1
216G5eCaEyL.jpg,6,B08SG2MS3V,8.8,"Blink Video Doorbell (newest model) — Two-way audio, HD video, long-lasting battery life, wired or wire-free install, motion detection, chime app alerts, Works with Alexa (Black)",Blink,856730.96,7490088.73,Electronics,,Security & Surveillance Accessories,1,0.112,-0.049,5.8,19132,44.78,1,1,2,19132,0.884,4.2,163006,B0BM2YG2K7,2021-09-28 00:00:00,840080584669,Immedia,53-026635,BDM00200U
71AA3XrGLFL.jpg,13,B0DDZ2FB8F,9.8,"Shark DETECT Lift-Away Corded Upright Vacuum with Detect Technology, Self-Cleaning Brushroll for No Hair Wrap, Anti-Allergen Complete Seal, and Odor Neutralizer Technology, Burgundy, LA492",Shark,856052.6,1109165.83,Home & Kitchen,8295,Upright Vacuum Cleaners,17,0.193,,4.9,3268,261.95,1,1,3,3268,1,4.3,8407,B0F44S9ZF6,2024-09-26 00:00:00,622356636896,SharkNinja,LA492,LA492
41YEKihS1ML.jpg,9,B01BUE8XVC,9,"Dolphin (2025 Model) E10 Automatic Robotic Pool Vacuum Cleaner, Active Scrubber Brush, Top Load Filters Access, Ideal for Above-Ground Pools up to 30 FT in Length",Dolphin,855785,6768988.81,"Patio, Lawn & Garden",4831,Robotic Pool Cleaners,12,3.141,0.12,8.5,858,499,1,2,9,1715,0.015,4.4,6497,B0DZ715D86,2016-02-16 00:00:00,63096686336,Maytronics,500966,500966
41W0PIx8d9L.jpg,9,B0BTTV6CT1,9.9,"Canon EOS R50 Mirrorless Camera RF-S18-45mm F4.5-6.3 is STM Lens Kit, 24.2 Megapixel CMOS (APS-C) Sensor, 4K Video, Hybrid Camera, Photo and Video, Vlogging, Content Creator, RF Mount, Black",Canon,855219.44,5534760.27,Electronics,3390,Mirrorless Cameras,1,-0.03,0.003,4.1,306,699.28,1,4,21,1223,1,4.6,1140,B0C1WJ687G,2023-02-08 00:00:00,13803351415,Canon USA,5811C012,5811C012
51Ekrj4Mj8L.jpg,1,B0CGJDKLB8,6.2,Intel® CoreTM i9-14900K New Gaming Desktop Processor 24 (8 P-cores + 16 E-cores) with Integrated Graphics - Unlocked,Intel,853547.8,11128013.2,Electronics,,Computer CPU Processors,13,0.33,-0.486,5.1,970,440.2,1,2,68,1939,1,4.3,2610,B0CN7LHDFT,2023-10-16 00:00:00,735858546966,Intel,BX8071514900K,BX8071514900K
81P8nkXeWwL.jpg,10,B000GIQT2O,9.5,"Optimum Nutrition Gold Standard 100% Whey Protein Powder, Double Rich Chocolate, 10 Pound (Packaging May Vary)",Optimum Nutrition,852564.66,11107457.76,Health & Household,19,Sports Nutrition Whey Protein Powders,1,0.197,-0.032,6.5,3067,138.99,1,1,3,6134,1,4.6,243396,B0CTMSHKT7,2006-06-28 00:00:00,748927028713,Glanbia Performance Nutrition,1068902,1068902
81Q9vMNUOyL.jpg,7,B0B9NNWXVP,9,"MNN Portable Monitor 15.6inch FHD 1080P USB C HDMI Gaming Ultra-Slim IPS Display w/Smart Cover & Speakers,HDR Plug&Play, External Monitor for Laptop PC Phone Mac (15.6'' 1080P)",MNN,852463.56,12892036.28,Electronics,184,Computer Monitors,3,0.248,-0.208,8.4,5722,74.49,1,2,5,11444,0,4.4,11932,B0DP249QNF,2022-08-15 00:00:00,797505191943,MNN,B0B9NNWXVP,M156F01
71VZxmvpSPL.jpg,15,B0BQX5BR7C,9.6,"Shark ZU102 Rotator Pet Upright Vacuum with PowerFins HairPro & Odor Neutralizer Technology, Charcoal, 2.9 L Dust Cup",Shark,852400.8,5917829.89,Home & Kitchen,952,Upright Vacuum Cleaners,4,0.454,1.047,5.9,1809,235.6,1,1,6,3618,0.99,4.4,17618,B0D561R12L,2023-02-22 00:00:00,622356603287,SharkNinja,ZU102,ZU102
71FXJnQtXnL.jpg,9,B07T32W8L6,9,INTEX 26373EH Ultra XTR Deluxe Rectangular Above Ground Swimming Pool Set: 32ft x 16ft x 52in – Includes 2800 GPH Sand Filter Pump – Easy Assembly,Intex,846717.64,5902210.99,"Patio, Lawn & Garden",3271,Framed Swimming Pools,2,8.272,1.573,4.1,246,1717.48,1,1,6,493,0.929,4.4,4809,B0D1LQ8KG4,2019-06-17 00:00:00,78257263738,Intex Recreational Inc.,26373EH,26373EH
71Cxmolh7ZL.jpg,15,B08VRF83C7,9.6,"Chicco Bravo Primo Trio Travel System, Quick-Fold Stroller with Chicco KeyFit 35 Zip Extended-Use Infant Car Seat and Stroller Combo | Springhill/Black",Chicco,845919.36,8241875.57,Baby Products,1967,Baby Stroller Travel Systems,4,-0.055,0.912,3,676,625.68,1,1,4,1352,1,4.8,4271,B0CWSFF4JX,2021-02-03 00:00:00,49796612080,"Artsana USA, Inc.",4079682330070,4079682330070
71wpE+ZIehL.jpg,5,B0BFJWCYTL,7.7,Nintendo Switch™ with Neon Blue and Neon Red Joy-Con™,Nintendo,845007.56,29780746.35,Video Games,200,Nintendo Switch Consoles,2,-0.567,-0.796,6.2,910,309.64,1,2,47,2729,0.119,4.7,8802,,2022-11-10 00:00:00,45496883775,Nintendo,Nintendo-Switch-NBNR-FBA,Nacional
41b3JzpXjNL.jpg,11,B0D1CXL52G,9.9,"Ninja Flip Toaster Oven&Air Fryer, 8-in-1 Functionality, Flip Up&Away Capability for Storage Space, LargeCapacity, Air Fry Basket, SheetPan, Wire Rack&Removable Crumb Tray, Stainless,1800 watts, SP151",Ninja,844702.76,6478027.81,Kitchen & Dining,468,Air Fryers,7,-0.207,,4,5116,165.11,1,1,6,5116,0.991,4.5,25378,B0DN26JDQT,2024-07-10 00:00:00,622356621083,Ninja,SP151,SP151
712UlJkRQ1L.jpg,8,B0BZ52FLKC,9.5,"Emeril Lagasse Dual Zone 360 Air Fryer Oven Combo with French Door, 25 QT Extra Large, Cook Two Foods in Different Ways, Up to 60% Faster from Frozen to Finish",Emeril Lagasse,844611.96,10582309.08,Kitchen & Dining,2429,Air Fryers,23,-0.192,-0.009,4.7,3284,257.19,1,3,6,3284,1,4.3,2494,,2023-02-28 00:00:00,27043002044,Emeril Lagasse,4-00718-02,4-00718-02X
412sfpVYjBL.jpg,11,B0DLHNWHRF,9.3,"SAMSUNG Galaxy A16 5G A Series Cell Phone, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, US Version, 2025, Blue Black",SAMSUNG,843944.64,1020479.18,Cell Phones & Accessories,657,Cell Phones,10,0.098,,6.3,4704,179.41,1,3,3,4704,0.942,4.2,408,B0DS18348Q,2025-01-09 00:00:00,887276928708,Samsung Electornics,SM-A166UZKAXAA,SM-A166
31JMZPDyAfL.jpg,6,B00UB441HS,8.6,"everydrop by Whirlpool Ice and Water Refrigerator Filter 3, EDR3RXD1, Single-Pack",EveryDrop by Whirlpool,842593.44,13773007.16,Tools & Home Improvement,157,In-Refrigerator Water Filters,15,0.396,-0.359,4.2,20774,40.56,1,1,2,20774,0.944,4.7,33927,B0DTQCJY54,2015-04-09 00:00:00,883049361161,Whirlpool,EDR3RXD1,EDR3RXD1
31JExBPa7PL.jpg,7,B08QBL36GF,9.3,"SAMSUNG 870 EVO 4TB 2.5 Inch SATA III Internal SSD (MZ-77E4T0B/AM) , Black",SAMSUNG,841915.76,6820631.16,Electronics,,Internal Solid State Drives,13,0.275,1.163,4.9,1589,264.92,1,6,11,3178,1,4.8,42450,B08TFRX9LM,2020-12-25 00:00:00,887276431956,Samsung,MZ-77E4T0B/AM,MZ-77E4T0B/AM
71QH9AA42ML.jpg,9,B0DDL3X6PF,9.3,Mrgras Male Masturbator Penis Pump - Male Sex Toys for Men with Upgrade 12 S Vacuum Pump & 7 Thrusting Rotating Vibrating Sucking Licking LCD Adult Toys Mens Sex Toys Pumps & Enlargers,Mrgras,841479.73,2688451.85,Health & Household,,Male Masturbators,1,0.156,,8,1275,59.99,1,10,20,14027,0,4.3,2002,,2024-08-19 00:00:00,,"Dongguan Duoguo Zhichuang Technology Co., Ltd.",MRGRAS-001,MRGRAS001
81aPp4ywaLS.jpg,6,B00589DZKU,8.9,"Georgia-Pacific Angel Soft Toilet Paper, 16880, Bulk Case of 80 Rolls, 450 Sheets Per Roll, Individually Wrapped, 2-Ply Soft and Strong Toilet Tissue",Georgia-Pacific,840097.95,12163544.68,Health & Household,2810,Toilet Paper,30,-0.016,-0.117,5.6,4958,84.73,80,1,63,9915,1,4.6,19094,B0DCSVLMTD,2012-02-16 00:00:00,,Georgia-Pacific,16880,16880
614IQytqAuL.jpg,14,B09ZWCYQTX,9.7,"SteelSeries Arctis Nova Pro Wireless Multi-System Gaming Headset - Premium Hi-Fi Drivers - Active Noise Cancellation - Infinity Power System - Stealth Retractable Mic - PC, PS5/PS4, Switch, Mobile",SteelSeries,839066.34,12467465.23,Video Games,226,Mac Game Headsets,7,-0.41,-0.707,3.8,919,304.23,1,2,16,2758,1,4.2,9323,B0D9MJND8W,2022-05-24 00:00:00,,SteelSeries,61520,61520
61rir1x7EyL.jpg,8,B0DBQBMQH2,9.1,"Insta360 X4 Standard Bundle - Waterproof 8K 360 Action Camera, 4K Wide-Angle Video, Invisible Selfie Stick Effect, Removable Lens Guards, 135 Min Battery Life, AI Editing, Stabilization",Insta360,836680.02,5491112.32,Electronics,2004,Sports & Action Video Cameras,8,-0.015,,7.5,612,455.46,1,2,4,1837,0,4.5,660,B0F442RLDH,2024-07-31 00:00:00,842126109683,Insta360,CINSABMA-N,CINSABMA-N
815uX7wkOZS.jpg,8,B0947BJ67M,9.4,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",HP,833398.82,12774658.46,Electronics,,Traditional Laptop Computers,3,0.092,0.263,3.9,589,176.98,1,35,107,4709,0.573,4.1,2905,,2021-05-30 00:00:00,196068224684,HP,47X78UA#ABA,14-dq0040nr
71lGALMBY5L.jpg,8,B01EVVQX9U,8.6,Nutricost Creatine Monohydrate Micronized Powder (1 KG) - Pure Creatine Monohydrate,Nutricost,832253.5,7987534.01,Health & Household,19,Creatine Nutritional Supplements,1,-0.108,0.418,8.7,10495,39.65,1,1,2,20990,0,4.6,78230,B0BGZ435VQ,2016-04-27 00:00:00,810014675312,Nutricost,ZL00697,
91GQ19hfgYL.jpg,10,B0BGQGBW8J,8.4,SONY Cinema Line FX30 Super 35 Camera,Sony,831738.7,7820486.12,Electronics,8628,Digital Point & Shoot Cameras,84,0.638,0.134,4.7,502,1656.85,1,4,15,502,1,4.7,390,B0BGZ3TLT1,2022-09-29 00:00:00,27242925533,Sony,ILMEFX30B,ILMEFX30B
81C8+0WxUQL.jpg,8,B07DBCDCTX,9.4,"Swiffer Duster Heavy Duty Dusting Kit, Cleaning Supplies, 3 ft Extended Handle, 1 Duster, 12 Refills",Swiffer,831469.23,6394668.2,Health & Household,504,Feather Dusters,1,-0.159,0.298,6.2,40343,20.61,1,1,41,40343,1,4.6,38825,,2018-06-05 00:00:00,,Procter & Gamble - Pampers,77300,77300
71OzFAccLPL.jpg,13,B0BTKKJLLS,9.9,"Tide PODS Free & Gentle Laundry Detergent Soap Pacs, 112 Count, Tide PODS Laundry Detergent",Tide,831364.8,9734134.84,Health & Household,620,Laundry Detergent Pacs & Tablets,6,-0.015,0.476,6.5,15260,27.24,1,1,27,30520,1,4.8,5515,,2023-02-01 00:00:00,30772032299,Procter & Gamble,80367542,3229
71GP7XIiEZL.jpg,5,B017J293OU,8.1,"LifeVac Home Kit - Portable Suction Rescue Device, First Aid Kit for Kids and Adults, Portable Airway Suction Device for Children and Adults",LifeVac,830992.2,17564012.49,Health & Household,8817,First Aid Kits,18,0.003,,8.2,2078,79.98,1,4,5,10390,0.317,4.8,19209,B0F39RHCHD,2015-11-03 00:00:00,861564000109,LifeVac,LV1001,LV01
61drgZPcNoL.jpg,7,B009P6632O,8.9,"OmegaXL Joint Support Supplement, for Relief - Natural Muscle Support, Green Lipped Mussel Oil, Soft Gel Pills, Drug-Free, 60 Count",OmegaXL,830824.4,9277284.87,Health & Household,627,Joint & Muscle Pain Relief Medications,1,0.076,0.134,9,17480,47.53,1,1,2,17480,0,4.2,33564,B0949S2L2H,2012-10-11 00:00:00,21901401086,Great HealthWorks,AMZ-OXL60-1,AMZ-OXL60-1
61qRftLPSGL.jpg,8,B0CTZXQM13,9.3,"roborock Qrevo S Robot Vacuum and Mop, Self-Drying, Auto Mop Washing, 7000Pa Suction, Self-Emptying & Refilling, 10mm Mop Lifting, 200RPM Spinning Mops, Smart Obstacle Avoidance, White",roborock,829347.8,13329336.17,Home & Kitchen,8690,Robotic Vacuums,13,0.185,,6.5,667,621.7,1,2,3,1334,0.112,4.3,1101,B0DKFNRPKP,2024-02-05 00:00:00,,roborock,Roborock Qrevo S,Roborock Qrevo S
71Re8OntVjL.jpg,5,B0D2JGYX3F,8.4,"Nex Playground - The Active Play System for Kids & Families where Indoor Physical Activity Meets Interactive Family Fun and Is Great for Gaming Nights, Parties and Playdates",Nex,828654.2,20508966.78,Toys & Games,1607,Plug & Play Video Games,1,-0.089,,7.9,1387,199.1,1,2,3,4162,0.44,4.7,1338,,2024-04-23 00:00:00,860003578117,Nex,NPG-001A-GRN-US,NPG-001
613Uef11v3L.jpg,7,B0BSNZLT17,9.6,"Animal Pak - Convenient Multivitamin for Men & Women Daily All-in-One Vitamin & Supplement Pack - Zinc, Vitamins C, B, D, Amino Acids, and Immune Support - Sports Nutrition Performance - 44 Count",Animal,828582,9069016.62,Health & Household,826,Blended Vitamin & Mineral Supplements,9,0.013,0.115,6.5,5258,39.4,1,3,9,21030,1,4.6,4705,B0CZ5L5PF9,2023-02-13 00:00:00,39442000439,Universal Nutrition,,
41JSeEX5wOL.jpg,5,B07PDZRQWY,8.5,"EGO POWER+ Battery 56V, 2.5Ah - BA1400T",EGO Power+,827397.67,5093362.14,Tools & Home Improvement,1989,Cordless Tool Battery Packs,10,1.414,-0.493,4,2006,137.51,1,8,12,6017,1,4.6,6381,B0DRCRH849,2019-05-01 00:00:00,692042011009,EGO,BA1400T,BA1400T
